WWTracker, , , , 
TimeStamp,X,Y,Z, 
58.186,31.0999,-87.712,63.2837, 
58.345,31.0999,-87.712,63.2837, 
58.347,31.0999,-87.712,63.2837, 
58.501,31.0999,-87.712,63.2837, 
58.502,31.0999,-87.712,63.2837, 
58.663,31.0999,-87.712,63.2837, 
58.666,31.0999,-87.712,63.2837, 
58.819,31.0999,-87.712,63.2837, 
58.822,31.0999,-87.712,63.2837, 
58.983,31.0999,-87.712,63.2837, 
58.985,31.0999,-87.712,63.2837, 
59.139,31.0999,-87.712,63.2837, 
59.142,31.0999,-87.712,63.2837, 
59.3,31.0999,-87.712,63.2837, 
59.303,31.0999,-87.712,63.2837, 
59.459,31.0999,-87.712,63.2837, 
59.461,31.0999,-87.712,63.2837, 
59.621,31.0999,-87.712,63.2837, 
59.623,31.0999,-87.712,63.2837, 
59.781,31.0999,-87.712,63.2837, 
59.783,31.0999,-87.712,63.2837, 
59.937,31.0999,-87.712,63.2837, 
59.939,31.0999,-87.712,63.2837, 
60.097,31.0999,-87.712,63.2837, 
60.1,31.0999,-87.712,63.2837, 
60.259,31.0999,-87.712,63.2837, 
60.261,31.0999,-87.712,63.2837, 
60.418,31.0999,-87.712,63.2837, 
60.42,31.0999,-87.712,63.2837, 
60.575,31.0999,-87.712,63.2837, 
60.577,31.0999,-87.712,63.2837, 
60.737,31.1225,-86.0891,63.5765, 
60.74,31.1225,-86.0891,63.5765, 
60.897,31.0999,-87.712,63.2837, 
60.9,31.0999,-87.712,63.2837, 
61.055,31.0999,-87.712,63.2837, 
61.057,31.0999,-87.712,63.2837, 
61.212,31.0999,-87.712,63.2837, 
61.214,31.0999,-87.712,63.2837, 
61.371,31.0999,-87.712,63.2837, 
61.374,31.0999,-87.712,63.2837, 
61.532,31.0999,-87.712,63.2837, 
61.535,31.0999,-87.712,63.2837, 
61.691,31.1225,-86.0891,63.5765, 
61.693,31.1225,-86.0891,63.5765, 
62.143,32.2718,-87.712,63.2837, 
62.145,32.2718,-87.712,63.2837, 
62.302,31.0999,-87.712,63.2837, 
62.304,31.0999,-87.712,63.2837, 
62.458,31.0999,-87.712,63.2837, 
62.459,31.0999,-87.712,63.2837, 
62.618,31.0999,-87.712,63.2837, 
62.62,31.0999,-87.712,63.2837, 
62.779,31.0999,-87.712,63.2837, 
62.782,31.0999,-87.712,63.2837, 
62.939,31.0999,-87.712,63.2837, 
62.941,31.0999,-87.712,63.2837, 
63.095,31.0999,-87.712,63.2837, 
63.097,31.0999,-87.712,63.2837, 
63.257,31.0999,-87.712,63.2837, 
63.26,31.0999,-87.712,63.2837, 
63.417,31.0999,-87.712,63.2837, 
63.42,31.0999,-87.712,63.2837, 
63.577,31.1225,-86.0891,63.5765, 
63.58,31.1225,-86.0891,63.5765, 
63.734,31.0999,-87.712,63.2837, 
63.736,31.0999,-87.712,63.2837, 
63.895,31.0999,-87.712,63.2837, 
63.898,31.0999,-87.712,63.2837, 
64.054,31.0999,-87.712,63.2837, 
64.056,31.0999,-87.712,63.2837, 
64.216,31.0999,-87.712,63.2837, 
64.218,31.0999,-87.712,63.2837, 
64.375,31.0999,-87.712,63.2837, 
64.377,31.0999,-87.712,63.2837, 
64.534,31.0999,-87.712,63.2837, 
64.536,31.0999,-87.712,63.2837, 
64.691,31.1225,-86.0891,63.5765, 
64.693,31.1225,-86.0891,63.5765, 
64.853,31.0999,-87.712,63.2837, 
64.856,31.0999,-87.712,63.2837, 
65.013,31.0999,-87.712,63.2837, 
65.016,31.0999,-87.712,63.2837, 
65.171,31.1225,-86.0891,63.5765, 
65.173,31.1225,-86.0891,63.5765, 
65.333,31.0999,-87.712,63.2837, 
65.336,31.0999,-87.712,63.2837, 
65.488,31.0999,-87.712,63.2837, 
65.49,31.0999,-87.712,63.2837, 
65.651,31.1225,-86.0891,63.5765, 
65.653,31.1225,-86.0891,63.5765, 
65.808,31.0999,-87.712,63.2837, 
65.81,31.0999,-87.712,63.2837, 
65.968,31.0999,-87.712,63.2837, 
65.97,31.0999,-87.712,63.2837, 
66.126,31.0999,-87.712,63.2837, 
66.129,31.0999,-87.712,63.2837, 
66.285,31.0999,-87.712,63.2837, 
66.288,31.0999,-87.712,63.2837, 
66.446,31.1225,-86.0891,63.5765, 
66.448,31.1225,-86.0891,63.5765, 
66.607,31.0999,-87.712,63.2837, 
66.61,31.0999,-87.712,63.2837, 
66.766,31.0999,-87.712,63.2837, 
66.769,31.0999,-87.712,63.2837, 
66.923,31.0999,-87.712,63.2837, 
66.925,31.0999,-87.712,63.2837, 
67.085,31.0999,-87.712,63.2837, 
67.087,31.0999,-87.712,63.2837, 
67.244,31.0999,-87.712,63.2837, 
67.246,31.0999,-87.712,63.2837, 
67.407,31.1225,-86.0891,63.5765, 
67.409,31.1225,-86.0891,63.5765, 
67.563,31.0999,-87.712,63.2837, 
67.565,31.0999,-87.712,63.2837, 
67.724,31.0999,-87.712,63.2837, 
67.727,31.0999,-87.712,63.2837, 
67.883,31.0999,-87.712,63.2837, 
67.885,31.0999,-87.712,63.2837, 
68.04,31.0999,-87.712,63.2837, 
68.042,31.0999,-87.712,63.2837, 
68.203,31.0999,-87.712,63.2837, 
68.205,31.0999,-87.712,63.2837, 
68.361,31.0999,-87.712,63.2837, 
68.364,31.0999,-87.712,63.2837, 
68.518,31.1225,-86.0891,63.5765, 
68.679,31.0999,-87.712,63.2837, 
68.682,31.0999,-87.712,63.2837, 
68.84,31.0999,-87.712,63.2837, 
68.843,31.0999,-87.712,63.2837, 
69.002,31.0999,-87.712,63.2837, 
69.004,31.0999,-87.712,63.2837, 
69.16,31.0999,-87.712,63.2837, 
69.162,31.0999,-87.712,63.2837, 
69.319,31.0999,-87.712,63.2837, 
69.321,31.0999,-87.712,63.2837, 
69.478,31.0999,-87.712,63.2837, 
69.481,31.0999,-87.712,63.2837, 
69.635,31.0999,-87.712,63.2837, 
69.637,31.0999,-87.712,63.2837, 
69.797,31.0999,-87.712,63.2837, 
69.8,31.0999,-87.712,63.2837, 
69.957,31.0999,-87.712,63.2837, 
69.96,31.0999,-87.712,63.2837, 
70.115,31.0999,-87.712,63.2837, 
70.117,31.0999,-87.712,63.2837, 
70.277,31.0999,-87.712,63.2837, 
70.279,31.0999,-87.712,63.2837, 
70.437,31.0999,-87.712,63.2837, 
70.44,31.0999,-87.712,63.2837, 
70.592,31.0999,-87.712,63.2837, 
70.595,31.0999,-87.712,63.2837, 
70.756,31.0999,-87.712,63.2837, 
70.758,31.0999,-87.712,63.2837, 
70.915,31.0999,-87.712,63.2837, 
70.918,31.0999,-87.712,63.2837, 
71.072,31.0999,-87.712,63.2837, 
71.074,31.0999,-87.712,63.2837, 
71.231,31.0999,-87.712,63.2837, 
71.233,31.0999,-87.712,63.2837, 
71.393,31.0999,-87.712,63.2837, 
71.395,31.0999,-87.712,63.2837, 
71.553,31.0999,-87.712,63.2837, 
71.556,31.0999,-87.712,63.2837, 
71.708,31.0999,-87.712,63.2837, 
71.711,31.0999,-87.712,63.2837, 
71.872,31.0999,-87.712,63.2837, 
71.875,31.0999,-87.712,63.2837, 
72.028,31.0999,-87.712,63.2837, 
72.03,31.0999,-87.712,63.2837, 
72.191,31.0999,-87.712,63.2837, 
72.194,31.0999,-87.712,63.2837, 
72.347,31.0999,-87.712,63.2837, 
72.349,31.0999,-87.712,63.2837, 
72.509,31.0999,-87.712,63.2837, 
72.511,31.0999,-87.712,63.2837, 
72.668,31.0999,-87.712,63.2837, 
72.67,31.0999,-87.712,63.2837, 
72.826,31.0999,-87.712,63.2837, 
72.829,31.0999,-87.712,63.2837, 
72.988,31.0999,-87.712,63.2837, 
72.99,31.0999,-87.712,63.2837, 
73.144,31.0999,-87.712,63.2837, 
73.146,31.0999,-87.712,63.2837, 
73.307,31.0999,-87.712,63.2837, 
73.309,31.0999,-87.712,63.2837, 
73.464,31.0999,-87.712,63.2837, 
73.466,31.0999,-87.712,63.2837, 
73.623,31.0999,-87.712,63.2837, 
73.625,31.0999,-87.712,63.2837, 
73.784,31.0999,-87.712,63.2837, 
73.786,31.0999,-87.712,63.2837, 
73.942,31.0999,-87.712,63.2837, 
73.945,31.0999,-87.712,63.2837, 
74.105,31.0999,-87.712,63.2837, 
74.107,31.0999,-87.712,63.2837, 
74.262,31.0999,-87.712,63.2837, 
74.265,31.0999,-87.712,63.2837, 
74.421,31.0999,-87.712,63.2837, 
74.424,31.0999,-87.712,63.2837, 
74.583,31.0999,-87.712,63.2837, 
74.739,31.0999,-87.712,63.2837, 
74.742,31.0999,-87.712,63.2837, 
74.9,31.0999,-87.712,63.2837, 
74.903,31.0999,-87.712,63.2837, 
75.059,31.0999,-87.712,63.2837, 
75.062,31.0999,-87.712,63.2837, 
75.218,31.0999,-87.712,63.2837, 
75.22,31.0999,-87.712,63.2837, 
75.379,31.0999,-87.712,63.2837, 
75.382,31.0999,-87.712,63.2837, 
75.538,31.0999,-87.712,63.2837, 
75.54,31.0999,-87.712,63.2837, 
75.7,31.0999,-87.712,63.2837, 
75.703,31.0999,-87.712,63.2837, 
75.86,31.0999,-87.712,63.2837, 
75.862,31.0999,-87.712,63.2837, 
76.019,31.1225,-86.0891,63.5765, 
76.021,31.1225,-86.0891,63.5765, 
76.176,31.0999,-87.712,63.2837, 
76.178,31.0999,-87.712,63.2837, 
76.335,31.0999,-87.712,63.2837, 
76.337,31.0999,-87.712,63.2837, 
76.496,31.0999,-87.712,63.2837, 
76.499,31.0999,-87.712,63.2837, 
76.655,31.0999,-87.712,63.2837, 
76.657,31.0999,-87.712,63.2837, 
76.814,31.0999,-87.712,63.2837, 
76.816,31.0999,-87.712,63.2837, 
76.975,31.0999,-87.712,63.2837, 
76.978,31.0999,-87.712,63.2837, 
77.134,31.0999,-87.712,63.2837, 
77.136,31.0999,-87.712,63.2837, 
77.292,31.0999,-87.712,63.2837, 
77.294,31.0999,-87.712,63.2837, 
77.451,31.0999,-87.712,63.2837, 
77.453,31.0999,-87.712,63.2837, 
77.612,31.0999,-87.712,63.2837, 
77.615,31.0999,-87.712,63.2837, 
77.771,31.0999,-87.712,63.2837, 
77.773,31.0999,-87.712,63.2837, 
77.933,31.0999,-87.712,63.2837, 
77.936,31.0999,-87.712,63.2837, 
78.093,31.0999,-87.712,63.2837, 
78.096,31.0999,-87.712,63.2837, 
78.251,31.0999,-87.712,63.2837, 
78.253,31.0999,-87.712,63.2837, 
78.408,31.0999,-87.712,63.2837, 
78.41,31.0999,-87.712,63.2837, 
78.569,31.0999,-87.712,63.2837, 
78.572,31.0999,-87.712,63.2837, 
78.731,31.0999,-87.712,63.2837, 
78.733,31.0999,-87.712,63.2837, 
78.888,31.0999,-87.712,63.2837, 
78.89,31.0999,-87.712,63.2837, 
79.046,31.0999,-87.712,63.2837, 
79.048,31.0999,-87.712,63.2837, 
79.206,31.0999,-87.712,63.2837, 
79.209,31.0999,-87.712,63.2837, 
79.365,31.0999,-87.712,63.2837, 
79.367,31.0999,-87.712,63.2837, 
79.527,31.0999,-87.712,63.2837, 
79.53,31.0999,-87.712,63.2837, 
79.688,31.0999,-87.712,63.2837, 
79.69,31.0999,-87.712,63.2837, 
79.846,31.0999,-87.712,63.2837, 
79.849,31.0999,-87.712,63.2837, 
80.004,31.0999,-87.712,63.2837, 
80.006,31.0999,-87.712,63.2837, 
80.162,31.0999,-87.712,63.2837, 
80.165,31.0999,-87.712,63.2837, 
80.324,31.0999,-87.712,63.2837, 
80.326,31.0999,-87.712,63.2837, 
80.483,31.0999,-87.712,63.2837, 
80.485,31.0999,-87.712,63.2837, 
80.64,31.1225,-86.0891,63.5765, 
80.642,31.1225,-86.0891,63.5765, 
80.801,31.0999,-87.712,63.2837, 
80.804,31.0999,-87.712,63.2837, 
80.961,31.0999,-87.712,63.2837, 
80.964,31.0999,-87.712,63.2837, 
81.118,31.0999,-87.712,63.2837, 
81.278,31.0999,-87.712,63.2837, 
81.437,31.0999,-87.712,63.2837, 
81.439,31.0999,-87.712,63.2837, 
81.597,31.0999,-87.712,63.2837, 
81.757,31.1225,-86.0891,63.5765, 
81.759,31.1225,-86.0891,63.5765, 
81.919,31.0999,-87.712,63.2837, 
81.922,31.0999,-87.712,63.2837, 
82.078,31.0999,-87.712,63.2837, 
82.081,31.0999,-87.712,63.2837, 
82.236,31.0999,-87.712,63.2837, 
82.397,31.0999,-87.712,63.2837, 
82.4,31.0999,-87.712,63.2837, 
82.557,31.0999,-87.712,63.2837, 
82.56,31.0999,-87.712,63.2837, 
82.717,31.0999,-87.712,63.2837, 
82.72,31.0999,-87.712,63.2837, 
82.874,31.0999,-87.712,63.2837, 
82.876,31.0999,-87.712,63.2837, 
83.035,31.0999,-87.712,63.2837, 
83.038,31.0999,-87.712,63.2837, 
83.194,31.0999,-87.712,63.2837, 
83.197,31.0999,-87.712,63.2837, 
83.357,31.0999,-87.712,63.2837, 
83.359,31.0999,-87.712,63.2837, 
83.512,31.0999,-87.712,63.2837, 
83.514,31.0999,-87.712,63.2837, 
83.675,31.0999,-87.712,63.2837, 
83.677,31.0999,-87.712,63.2837, 
83.832,31.0999,-87.712,63.2837, 
83.834,31.0999,-87.712,63.2837, 
83.991,31.0999,-87.712,63.2837, 
83.993,31.0999,-87.712,63.2837, 
84.152,31.0999,-87.712,63.2837, 
84.154,31.0999,-87.712,63.2837, 
84.311,31.0999,-87.712,63.2837, 
84.313,31.0999,-87.712,63.2837, 
84.472,31.0999,-87.712,63.2837, 
84.631,31.0999,-87.712,63.2837, 
84.634,31.0999,-87.712,63.2837, 
84.787,31.0999,-87.712,63.2837, 
84.79,31.0999,-87.712,63.2837, 
84.951,31.0999,-87.712,63.2837, 
84.954,31.0999,-87.712,63.2837, 
85.107,31.0999,-87.712,63.2837, 
85.11,31.0999,-87.712,63.2837, 
85.268,31.1225,-86.0891,63.5765, 
85.271,31.1225,-86.0891,63.5765, 
85.427,31.1225,-86.0891,63.5765, 
85.429,31.1225,-86.0891,63.5765, 
85.589,31.0999,-87.712,63.2837, 
85.591,31.0999,-87.712,63.2837, 
85.749,31.0999,-87.712,63.2837, 
85.752,31.0999,-87.712,63.2837, 
85.907,31.0999,-87.712,63.2837, 
85.909,31.0999,-87.712,63.2837, 
86.064,31.0999,-87.712,63.2837, 
86.066,31.0999,-87.712,63.2837, 
86.225,31.0999,-87.712,63.2837, 
86.228,31.0999,-87.712,63.2837, 
86.385,31.0999,-87.712,63.2837, 
86.388,31.0999,-87.712,63.2837, 
86.543,31.0999,-87.712,63.2837, 
86.545,31.0999,-87.712,63.2837, 
86.703,31.0999,-87.712,63.2837, 
86.705,31.0999,-87.712,63.2837, 
86.864,31.0999,-87.712,63.2837, 
86.866,31.0999,-87.712,63.2837, 
87.025,31.0999,-87.712,63.2837, 
87.027,31.0999,-87.712,63.2837, 
87.18,31.0999,-87.712,63.2837, 
87.182,31.0999,-87.712,63.2837, 
87.344,31.1225,-86.0891,63.5765, 
87.346,31.1225,-86.0891,63.5765, 
87.503,31.1225,-86.0891,63.5765, 
87.505,31.1225,-86.0891,63.5765, 
87.659,31.1225,-86.0891,63.5765, 
87.819,31.0999,-87.712,63.2837, 
87.821,31.0999,-87.712,63.2837, 
87.98,31.0999,-87.712,63.2837, 
87.982,31.0999,-87.712,63.2837, 
88.139,31.0999,-87.712,63.2837, 
88.141,31.0999,-87.712,63.2837, 
88.301,31.0999,-87.712,63.2837, 
88.303,31.0999,-87.712,63.2837, 
88.461,31.0999,-87.712,63.2837, 
88.463,31.0999,-87.712,63.2837, 
88.619,31.0999,-87.712,63.2837, 
88.621,31.0999,-87.712,63.2837, 
88.776,31.0999,-87.712,63.2837, 
88.778,31.0999,-87.712,63.2837, 
88.935,31.0999,-87.712,63.2837, 
88.937,31.0999,-87.712,63.2837, 
89.096,31.0999,-87.712,63.2837, 
89.099,31.0999,-87.712,63.2837, 
89.255,31.0999,-87.712,63.2837, 
89.257,31.0999,-87.712,63.2837, 
89.414,31.0999,-87.712,63.2837, 
89.417,31.0999,-87.712,63.2837, 
89.576,31.0999,-87.712,63.2837, 
89.578,31.0999,-87.712,63.2837, 
89.735,31.0999,-87.712,63.2837, 
89.737,31.0999,-87.712,63.2837, 
89.892,31.0999,-87.712,63.2837, 
89.894,31.0999,-87.712,63.2837, 
90.055,31.0999,-87.712,63.2837, 
90.215,31.0999,-87.712,63.2837, 
90.217,31.0999,-87.712,63.2837, 
90.372,31.0999,-87.712,63.2837, 
90.374,31.0999,-87.712,63.2837, 
90.53,31.0999,-87.712,63.2837, 
90.533,31.0999,-87.712,63.2837, 
90.692,31.0999,-87.712,63.2837, 
90.694,31.0999,-87.712,63.2837, 
90.85,31.0999,-87.712,63.2837, 
90.853,31.0999,-87.712,63.2837, 
91.013,31.0999,-87.712,63.2837, 
91.015,31.0999,-87.712,63.2837, 
91.168,31.0999,-87.712,63.2837, 
91.17,31.0999,-87.712,63.2837, 
91.332,31.0999,-87.712,63.2837, 
91.334,31.0999,-87.712,63.2837, 
91.487,31.1225,-86.0891,63.5765, 
91.489,31.1225,-86.0891,63.5765, 
91.65,31.0999,-87.712,63.2837, 
91.653,31.0999,-87.712,63.2837, 
91.807,31.0999,-87.712,63.2837, 
91.809,31.0999,-87.712,63.2837, 
91.966,31.0999,-87.712,63.2837, 
91.969,31.0999,-87.712,63.2837, 
92.129,31.0999,-87.712,63.2837, 
92.131,31.0999,-87.712,63.2837, 
92.284,31.1225,-86.0891,63.5765, 
92.287,31.1225,-86.0891,63.5765, 
92.445,31.0999,-87.712,63.2837, 
92.447,31.0999,-87.712,63.2837, 
92.605,31.0999,-87.712,63.2837, 
92.608,31.0999,-87.712,63.2837, 
92.767,31.0999,-87.712,63.2837, 
92.769,31.0999,-87.712,63.2837, 
92.926,31.0999,-87.712,63.2837, 
92.928,31.0999,-87.712,63.2837, 
93.085,31.0999,-87.712,63.2837, 
93.087,31.0999,-87.712,63.2837, 
93.241,31.0999,-87.712,63.2837, 
93.244,31.0999,-87.712,63.2837, 
93.403,31.0999,-87.712,63.2837, 
93.406,31.0999,-87.712,63.2837, 
93.562,31.0999,-87.712,63.2837, 
93.564,31.0999,-87.712,63.2837, 
93.718,31.0999,-87.712,63.2837, 
93.883,31.0999,-87.712,63.2837, 
93.886,31.0999,-87.712,63.2837, 
94.33,32.2943,-86.0891,63.5765, 
94.333,32.2943,-86.0891,63.5765, 
94.487,31.0999,-87.712,63.2837, 
94.489,31.0999,-87.712,63.2837, 
94.649,31.0999,-87.712,63.2837, 
94.652,31.0999,-87.712,63.2837, 
94.809,31.0999,-87.712,63.2837, 
94.812,31.0999,-87.712,63.2837, 
94.967,31.0999,-87.712,63.2837, 
94.969,31.0999,-87.712,63.2837, 
95.129,31.0999,-87.712,63.2837, 
95.132,31.0999,-87.712,63.2837, 
95.283,31.0999,-87.712,63.2837, 
95.448,31.0999,-87.712,63.2837, 
95.45,31.0999,-87.712,63.2837, 
95.607,31.0999,-87.712,63.2837, 
95.609,31.0999,-87.712,63.2837, 
95.763,31.0999,-87.712,63.2837, 
95.765,31.0999,-87.712,63.2837, 
95.926,31.0999,-87.712,63.2837, 
95.928,31.0999,-87.712,63.2837, 
96.086,31.0999,-87.712,63.2837, 
96.088,31.0999,-87.712,63.2837, 
96.243,31.0999,-87.712,63.2837, 
96.245,31.0999,-87.712,63.2837, 
96.404,31.0999,-87.712,63.2837, 
96.406,31.0999,-87.712,63.2837, 
96.563,31.0999,-87.712,63.2837, 
96.565,31.0999,-87.712,63.2837, 
96.72,31.0999,-87.712,63.2837, 
96.722,31.0999,-87.712,63.2837, 
96.88,31.0999,-87.712,63.2837, 
96.883,31.0999,-87.712,63.2837, 
97.041,31.0999,-87.712,63.2837, 
97.043,31.0999,-87.712,63.2837, 
97.199,31.0999,-87.712,63.2837, 
97.201,31.0999,-87.712,63.2837, 
97.361,31.0999,-87.712,63.2837, 
97.363,31.0999,-87.712,63.2837, 
97.52,31.0999,-87.712,63.2837, 
97.523,31.0999,-87.712,63.2837, 
97.678,31.0999,-87.712,63.2837, 
97.838,31.0999,-87.712,63.2837, 
97.841,31.0999,-87.712,63.2837, 
98,31.0999,-87.712,63.2837, 
98.002,31.0999,-87.712,63.2837, 
98.159,31.0999,-87.712,63.2837, 
98.161,31.0999,-87.712,63.2837, 
98.316,31.0999,-87.712,63.2837, 
98.477,31.0999,-87.712,63.2837, 
98.48,31.0999,-87.712,63.2837, 
98.637,31.0999,-87.712,63.2837, 
98.64,31.0999,-87.712,63.2837, 
98.795,31.0999,-87.712,63.2837, 
98.797,31.0999,-87.712,63.2837, 
98.957,31.0999,-87.712,63.2837, 
98.96,31.0999,-87.712,63.2837, 
99.112,31.0999,-87.712,63.2837, 
99.114,31.0999,-87.712,63.2837, 
99.276,31.0999,-87.712,63.2837, 
99.278,31.0999,-87.712,63.2837, 
99.435,31.0999,-87.712,63.2837, 
99.437,31.0999,-87.712,63.2837, 
99.594,31.0999,-87.712,63.2837, 
99.596,31.0999,-87.712,63.2837, 
99.754,31.0999,-87.712,63.2837, 
99.756,31.0999,-87.712,63.2837, 
99.912,31.0999,-87.712,63.2837, 
100.073,31.0999,-87.712,63.2837, 
100.076,31.0999,-87.712,63.2837, 
100.233,31.0999,-87.712,63.2837, 
100.236,31.0999,-87.712,63.2837, 
100.391,31.0999,-87.712,63.2837, 
100.393,31.0999,-87.712,63.2837, 
100.548,31.0999,-87.712,63.2837, 
100.55,31.0999,-87.712,63.2837, 
100.712,31.0999,-87.712,63.2837, 
100.714,31.0999,-87.712,63.2837, 
100.87,31.0999,-87.712,63.2837, 
100.873,31.0999,-87.712,63.2837, 
101.028,31.0999,-87.712,63.2837, 
101.189,31.0999,-87.712,63.2837, 
101.192,31.0999,-87.712,63.2837, 
101.349,31.0999,-87.712,63.2837, 
101.352,31.0999,-87.712,63.2837, 
101.506,31.0999,-87.712,63.2837, 
101.666,31.0999,-87.712,63.2837, 
101.825,31.0999,-87.712,63.2837, 
101.827,31.0999,-87.712,63.2837, 
101.987,31.0999,-87.712,63.2837, 
101.989,31.0999,-87.712,63.2837, 
102.147,31.0999,-87.712,63.2837, 
102.15,31.0999,-87.712,63.2837, 
102.306,31.0999,-87.712,63.2837, 
102.308,31.0999,-87.712,63.2837, 
102.463,31.0999,-87.712,63.2837, 
102.466,31.0999,-87.712,63.2837, 
102.625,31.0999,-87.712,63.2837, 
102.627,31.0999,-87.712,63.2837, 
102.786,31.0999,-87.712,63.2837, 
102.788,31.0999,-87.712,63.2837, 
102.942,31.0999,-87.712,63.2837, 
102.945,31.0999,-87.712,63.2837, 
103.104,31.0999,-87.712,63.2837, 
103.106,31.0999,-87.712,63.2837, 
103.26,31.0999,-87.712,63.2837, 
103.262,31.0999,-87.712,63.2837, 
103.42,31.0999,-87.712,63.2837, 
103.422,31.0999,-87.712,63.2837, 
103.582,31.0999,-87.712,63.2837, 
103.584,31.0999,-87.712,63.2837, 
103.743,31.0999,-87.712,63.2837, 
103.745,31.0999,-87.712,63.2837, 
103.901,31.0999,-87.712,63.2837, 
103.904,31.0999,-87.712,63.2837, 
104.058,31.0999,-87.712,63.2837, 
104.061,31.0999,-87.712,63.2837, 
104.22,31.0999,-87.712,63.2837, 
104.222,31.0999,-87.712,63.2837, 
104.376,31.0999,-87.712,63.2837, 
104.378,31.0999,-87.712,63.2837, 
104.536,31.0999,-87.712,63.2837, 
104.698,31.0999,-87.712,63.2837, 
104.701,31.0999,-87.712,63.2837, 
104.855,31.0999,-87.712,63.2837, 
104.857,31.0999,-87.712,63.2837, 
105.016,31.1225,-86.0891,63.5765, 
105.175,31.0999,-87.712,63.2837, 
105.336,31.0999,-87.712,63.2837, 
105.338,31.0999,-87.712,63.2837, 
105.494,31.0999,-87.712,63.2837, 
105.496,31.0999,-87.712,63.2837, 
105.655,31.0999,-87.712,63.2837, 
105.658,31.0999,-87.712,63.2837, 
105.814,31.0999,-87.712,63.2837, 
105.817,31.0999,-87.712,63.2837, 
105.971,31.0999,-87.712,63.2837, 
105.973,31.0999,-87.712,63.2837, 
106.133,31.1225,-86.0891,63.5765, 
106.136,31.1225,-86.0891,63.5765, 
106.293,31.0999,-87.712,63.2837, 
106.296,31.0999,-87.712,63.2837, 
106.451,31.0999,-87.712,63.2837, 
106.453,31.0999,-87.712,63.2837, 
106.613,31.0999,-87.712,63.2837, 
106.616,31.0999,-87.712,63.2837, 
106.773,31.0999,-87.712,63.2837, 
106.776,31.0999,-87.712,63.2837, 
106.932,31.0999,-87.712,63.2837, 
106.934,31.0999,-87.712,63.2837, 
107.09,31.0999,-87.712,63.2837, 
107.093,31.0999,-87.712,63.2837, 
107.252,30.4688,-87.7234,63.3, 
107.255,30.4688,-87.7234,63.3, 
107.409,30.4688,-87.7234,64.4719, 
107.411,30.4688,-87.7234,64.4719, 
107.569,30.4688,-87.4388,64.6618, 
107.572,30.4688,-87.4388,64.6618, 
107.726,30.4688,-88.4331,61.5885, 
107.729,30.4688,-88.4331,61.5885, 
107.888,30.4688,-86.5515,62.1282, 
107.89,30.4688,-86.5515,62.1282, 
108.047,30.4688,-86.5515,62.1282, 
108.049,30.4688,-86.5515,62.1282, 
108.205,30.4688,-86.5515,62.1282, 
108.207,30.4688,-86.5515,62.1282, 
108.366,31.0773,-86.9452,61.8178, 
108.369,31.0773,-86.9452,61.8178, 
108.526,31.0999,-85.3682,60.9399, 
108.528,31.0999,-85.3682,60.9399, 
108.683,31.0773,-85.7733,59.474, 
108.685,31.0773,-85.7733,59.474, 
108.845,31.0999,-84.1964,58.5962, 
108.848,31.0999,-84.1964,58.5962, 
109.005,31.0877,-83.4675,59.0564, 
109.008,31.0877,-83.4675,59.0564, 
109.163,31.0877,-83.4675,59.0564, 
109.165,31.0877,-83.4675,59.0564, 
109.325,29.2969,-84.2077,57.4407, 
109.328,29.2969,-84.2077,57.4407, 
109.48,29.2969,-82.5847,56.5635, 
109.482,29.2969,-82.5847,56.5635, 
109.644,29.2969,-83.0359,55.0969, 
109.646,29.2969,-83.0359,55.0969, 
109.802,29.2969,-81.4128,54.2197, 
109.805,29.2969,-81.4128,54.2197, 
109.959,29.2969,-81.9843,53.8405, 
109.961,29.2969,-81.9843,53.8405, 
110.12,29.8966,-80.3978,52.9279, 
110.122,29.8966,-80.3978,52.9279, 
110.279,29.9055,-81.0858,51.2709, 
110.281,29.9055,-81.0858,51.2709, 
110.441,29.9281,-79.5089,50.393, 
110.443,29.9281,-79.5089,50.393, 
110.601,31.6792,-79.8804,47.7117, 
110.604,31.6792,-79.8804,47.7117, 
110.759,31.6618,-78.0252,48.1954, 
110.761,31.6618,-78.0252,48.1954, 
110.916,29.9621,-77.4711,45.4823, 
110.919,29.9621,-77.4711,45.4823, 
111.078,29.9055,-77.5702,45.4115, 
111.08,29.9055,-77.5702,45.4115, 
111.237,31.6997,-75.2362,44.9445, 
111.24,31.6997,-75.2362,44.9445, 
111.397,31.7237,-75.9596,43.3132, 
111.4,31.7237,-75.9596,43.3132, 
111.558,31.7679,-74.3372,42.4288, 
111.561,31.7679,-74.3372,42.4288, 
111.717,31.7237,-74.7877,40.9694, 
111.719,31.7237,-74.7877,40.9694, 
111.875,31.7679,-73.1653,40.085, 
111.877,31.7679,-73.1653,40.085, 
112.037,31.7679,-71.9934,38.9132, 
112.194,31.7904,-72.7442,37.2267, 
112.197,31.7904,-72.7442,37.2267, 
112.353,30.0301,-71.4909,36.1906, 
112.356,30.0301,-71.4909,36.1906, 
112.511,29.2969,-71.172,35.2736, 
112.513,29.2969,-71.172,35.2736, 
112.673,29.2969,-70.0001,34.1018, 
112.676,29.2969,-70.0001,34.1018, 
112.833,29.2969,-70.0001,34.1018, 
112.836,29.2969,-70.0001,34.1018, 
112.991,27.4333,-68.815,32.91, 
112.993,27.4333,-68.815,32.91, 
